Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions,Age_Group,Age Group
2022-09-19 09:37:09,17.0,Spotify,2.0,True,False,False,Folk,True,Yes,116.0,3,2,0,3,2,1,3,0,2,2,0,3,1,0,2,1,9.0,4.0,0.0,1.0,Improve,I understand.,0-18,0-18
2022-09-19 18:34:27,21.0,Spotify,3.0,False,False,False,Rap,True,Yes,145.0,2,0,0,1,0,3,0,0,0,2,1,2,2,3,1,2,9.0,7.0,7.0,5.0,Improve,I understand.,19-25,19-25
2022-09-19 23:53:37,36.0,YouTube Music,3.0,True,False,False,Country,False,Yes,105.0,3,3,2,0,0,1,0,3,2,0,0,1,2,0,0,0,1.0,0.0,1.0,0.0,Improve,I understand.,36-45,36-45
2022-09-21 21:12:20,18.0,Spotify,4.0,False,False,False,R&B,True,Yes,80.0,1,0,1,0,2,3,0,3,0,1,0,3,3,3,0,0,8.0,7.0,2.0,6.0,Improve,I understand.,0-18,0-18
2022-09-22 12:32:45,18.0,Spotify,1.0,False,False,False,K pop,False,Yes,100.0,0,0,1,0,0,3,0,3,0,2,0,2,2,1,1,0,5.0,1.0,4.0,0.0,Improve,I understand.,0-18,0-18
2022-09-22 15:03:22,18.0,Apple Music,5.0,True,True,False,Latin,True,Yes,73.0,3,2,1,0,0,2,1,2,3,2,0,3,2,1,2,0,10.0,6.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-09-23 21:07:24,18.0,Apple Music,2.0,True,False,False,R&B,True,No,80.0,0,0,0,0,0,2,0,3,0,0,0,3,3,3,0,0,7.0,5.0,5.0,5.0,Improve,I understand.,0-18,0-18
2022-09-23 23:06:29,18.0,I do not use a streaming service.,1.0,True,False,False,Classical,False,No,120.0,2,2,1,1,1,2,2,1,1,3,0,1,1,1,1,1,2.0,0.0,0.0,5.0,No effect,I understand.,0-18,0-18
2022-09-23 23:43:10,18.0,I do not use a streaming service.,1.0,False,True,False,Classical,False,No,117.0,3,0,2,0,0,2,1,0,0,0,0,2,0,1,0,1,7.0,0.0,0.0,0.0,No effect,I understand.,0-18,0-18
2022-09-24 10:25:15,20.0,Spotify,6.0,True,False,False,R&B,True,Yes,89.0,1,0,0,1,0,2,0,2,2,2,0,3,3,3,0,1,4.0,1.0,1.0,0.0,Improve,I understand.,19-25,19-25
2022-09-24 10:59:12,19.0,Spotify,3.0,True,False,False,Hip hop,True,No,115.0,2,0,1,0,0,3,1,1,0,2,0,3,3,3,0,1,3.0,8.0,0.0,2.0,Improve,I understand.,19-25,19-25
2022-09-25 14:01:57,17.0,Spotify,4.0,True,False,False,Hip hop,True,No,144.0,2,0,0,0,0,3,0,0,0,3,0,2,0,3,0,0,7.0,0.0,2.0,2.0,Improve,I understand.,0-18,0-18
2022-09-27 08:17:33,23.0,Spotify,4.0,True,False,False,Video game music,True,Yes,105.0,1,1,3,1,1,1,1,1,0,3,2,2,2,2,2,3,10.0,8.0,10.0,0.0,Improve,I understand.,19-25,19-25
2022-09-27 11:46:56,18.0,YouTube Music,1.0,True,True,True,Pop,True,No,114.0,0,1,0,2,1,1,0,2,0,2,0,3,1,2,2,0,7.0,1.0,1.0,1.0,Improve,I understand.,0-18,0-18
2022-09-27 13:32:27,19.0,Spotify,2.0,True,True,False,Pop,True,Yes,145.0,1,0,2,0,0,0,0,2,0,0,1,3,0,1,2,2,5.0,9.0,1.0,7.0,No effect,I understand.,19-25,19-25
2022-09-28 17:25:48,40.5,Spotify,9.5,True,True,True,Rap,False,No,143.0,0,0,1,1,0,3,2,0,0,1,1,1,2,3,1,0,0.0,0.0,0.0,0.0,No effect,I understand.,36-45,36-45
2022-09-28 19:37:41,20.0,Spotify,5.0,True,True,True,R&B,True,Yes,128.0,3,2,0,2,0,3,1,3,3,3,0,3,3,3,3,2,10.0,6.0,3.0,8.0,Improve,I understand.,19-25,19-25
2022-09-29 17:54:15,16.0,Spotify,3.0,False,True,False,Rock,True,Yes,90.0,1,0,0,1,0,2,2,0,2,0,0,0,2,2,3,0,7.0,3.5,3.5,5.5,Improve,I understand.,0-18,0-18
2022-10-02 07:52:02,17.0,Spotify,4.0,True,True,True,Country,True,Yes,110.0,2,3,0,0,0,1,2,3,1,2,0,3,1,1,2,0,2.0,0.0,0.0,2.0,Improve,I understand.,0-18,0-18
2022-10-03 09:30:19,16.0,Spotify,9.0,True,False,False,Metal,False,Yes,130.0,1,0,0,1,0,0,0,1,1,0,3,2,1,1,3,0,10.0,10.0,10.0,8.0,Improve,I understand.,0-18,0-18
2022-10-03 10:25:46,30.0,YouTube Music,1.0,True,True,False,Rock,True,Yes,115.0,2,1,1,1,1,1,1,2,0,2,2,3,1,1,3,2,9.0,7.0,8.0,4.0,Improve,I understand.,26-35,26-35
2022-10-03 10:53:28,37.0,Spotify,2.0,True,False,False,Folk,True,No,186.0,2,2,0,2,0,1,2,0,0,0,1,2,1,1,2,2,6.0,4.0,5.0,0.0,Improve,I understand.,36-45,36-45
2022-10-03 11:30:10,40.5,YouTube Music,1.5,False,False,False,Folk,False,No,99.0,1,3,0,3,1,2,0,0,0,0,0,1,1,2,2,0,8.0,5.0,9.0,4.0,Improve,I understand.,36-45,36-45
2022-10-03 13:01:06,21.0,Spotify,2.0,True,True,False,Metal,True,Yes,150.0,0,1,1,0,0,0,0,0,0,0,3,1,0,2,3,1,3.0,7.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-10-03 13:47:14,19.0,Spotify,4.0,True,True,False,Pop,True,No,149.0,2,2,0,1,0,0,0,0,0,2,0,3,0,0,0,0,9.0,1.0,0.0,9.0,Improve,I understand.,19-25,19-25
2022-10-03 16:43:32,26.0,Spotify,1.0,False,False,False,Country,True,No,120.0,2,3,2,1,0,1,0,0,0,0,1,2,0,0,2,1,4.0,1.0,1.0,6.0,Improve,I understand.,26-35,26-35
2022-10-03 20:03:57,18.0,Spotify,3.0,True,False,False,Video game music,True,Yes,140.0,2,0,0,0,0,1,2,0,0,1,1,1,1,1,2,3,6.0,5.0,3.0,1.0,No effect,I understand.,0-18,0-18
2022-10-04 00:48:34,35.0,Spotify,4.0,True,True,True,Hip hop,True,No,90.0,2,1,1,2,0,3,3,0,2,3,1,3,3,3,2,3,7.0,8.0,6.0,5.0,Improve,I understand.,26-35,26-35
2022-10-04 04:50:49,16.0,Spotify,8.0,True,True,True,Rock,True,No,120.0,3,0,1,2,0,0,1,1,1,1,1,2,1,0,3,2,8.0,9.0,5.0,10.0,Improve,I understand.,0-18,0-18
2022-10-04 08:12:33,19.0,Spotify,5.0,True,False,False,Metal,True,Yes,210.0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,3,2,8.0,6.0,7.0,0.0,Improve,I understand.,19-25,19-25
2022-10-04 14:50:28,17.0,YouTube Music,8.0,True,False,False,Pop,True,Yes,95.0,1,0,3,0,0,2,1,0,0,3,0,3,0,1,1,3,5.0,2.0,4.0,7.0,No effect,I understand.,0-18,0-18
2022-10-04 19:33:42,29.0,Apple Music,1.0,False,False,False,Country,True,No,163.0,2,3,0,2,2,2,1,0,1,0,1,2,1,1,3,0,9.0,3.0,2.0,0.0,No effect,I understand.,26-35,26-35
2022-10-04 19:43:11,21.0,Spotify,4.0,True,True,True,Pop,False,No,97.0,1,2,0,2,2,1,2,0,0,0,0,2,2,1,2,0,4.0,6.0,3.0,4.0,Improve,I understand.,19-25,19-25
2022-10-05 08:58:16,17.0,Spotify,1.0,False,False,False,Metal,True,Yes,137.0,2,0,0,1,0,1,1,1,2,1,3,2,0,1,3,1,9.0,8.0,4.0,0.0,Improve,I understand.,0-18,0-18
2022-10-06 03:35:11,17.0,Spotify,1.0,True,True,False,Metal,True,Yes,70.0,1,0,1,2,0,0,0,0,3,3,3,2,0,0,3,3,8.0,3.0,9.0,2.0,No effect,I understand.,0-18,0-18
2022-10-06 09:17:46,22.0,Spotify,3.0,True,False,False,Video game music,True,Yes,150.0,1,1,2,2,0,1,2,1,1,1,2,3,1,1,2,3,10.0,10.0,6.0,8.0,Improve,I understand.,19-25,19-25
2022-10-09 22:15:59,17.0,Spotify,5.0,True,False,False,Hip hop,True,No,168.0,1,2,3,0,2,3,0,2,0,2,1,3,3,3,1,1,7.0,7.0,5.0,5.0,Improve,I understand.,0-18,0-18
2022-10-11 15:46:46,19.0,Spotify,5.0,True,True,False,Pop,True,Yes,163.0,3,2,1,0,1,1,1,3,2,3,1,3,1,1,2,1,10.0,8.0,1.0,0.0,Improve,I understand.,19-25,19-25
2022-10-14 18:01:12,19.0,Spotify,4.0,True,False,False,Pop,True,Yes,140.0,2,1,2,0,0,2,2,1,1,2,2,3,2,2,2,2,8.0,6.0,2.0,0.0,Improve,I understand.,19-25,19-25
2022-10-14 20:42:26,16.0,Spotify,6.0,True,False,False,Pop,True,Yes,105.0,1,1,2,1,0,3,2,3,3,1,0,3,3,3,0,0,10.0,7.0,6.0,10.0,Improve,I understand.,0-18,0-18
2022-10-15 14:00:55,19.0,Spotify,6.0,True,False,False,Pop,True,Yes,78.0,1,1,1,0,0,2,2,2,1,2,0,3,1,1,1,2,6.0,6.0,8.0,0.0,Improve,I understand.,19-25,19-25
2022-10-22 15:20:29,13.0,Spotify,1.0,True,False,False,Video game music,True,No,128.0,1,2,0,1,0,3,1,1,1,3,3,3,0,2,2,3,10.0,10.0,8.0,4.0,Worsen,I understand.,0-18,0-18
2022-10-23 20:50:27,18.0,Apple Music,9.5,True,False,False,EDM,True,No,90.0,2,1,3,0,1,2,2,0,0,2,2,1,2,2,2,2,9.0,8.0,5.0,10.0,Improve,I understand.,0-18,0-18
2022-10-26 19:45:54,26.0,YouTube Music,1.0,True,False,False,Metal,True,Yes,136.0,2,1,2,3,0,0,1,0,0,1,3,1,0,0,0,1,0.0,0.0,0.0,0.0,No effect,I understand.,26-35,26-35
2022-10-30 07:24:08,14.0,Other streaming service,7.0,True,True,False,Country,True,No,108.0,1,3,2,2,3,2,0,0,0,1,2,3,2,2,3,1,7.0,3.0,1.0,2.0,Improve,I understand.,0-18,0-18
2022-10-30 13:13:32,21.0,I do not use a streaming service.,0.5,False,False,False,Pop,True,No,95.0,0,1,2,0,0,2,1,2,0,3,0,3,2,2,3,0,6.0,2.0,2.0,0.0,Improve,I understand.,19-25,19-25
2022-10-30 13:15:26,21.0,Spotify,2.0,True,False,False,R&B,True,Yes,147.0,2,0,2,1,0,0,2,3,0,2,1,2,3,2,2,2,7.0,6.0,4.0,6.0,Improve,I understand.,19-25,19-25
2022-10-30 14:37:28,17.0,Spotify,2.0,True,True,False,Rock,True,Yes,120.0,3,1,0,2,0,2,1,0,2,1,1,3,0,1,3,0,7.0,6.0,0.0,9.0,Improve,I understand.,0-18,0-18
2022-11-01 22:26:42,18.0,Spotify,1.0,True,True,False,Pop,True,Yes,160.0,1,1,0,0,0,0,1,0,0,1,0,3,0,0,2,2,3.0,2.0,2.0,5.0,Improve,I understand.,0-18,0-18
2022-11-03 23:24:38,19.0,Other streaming service,6.0,True,False,True,Rap,True,No,120.0,1,2,2,1,1,3,1,1,1,2,1,2,2,2,1,1,2.0,2.0,2.0,2.0,Improve,I understand.,19-25,19-25
2022-11-04 17:31:47,19.0,Spotify,5.0,True,True,False,Classical,False,No,170.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.0,3.0,2.0,1.0,Improve,I understand.,19-25,19-25
2022-11-09 01:55:20,29.0,YouTube Music,2.0,True,False,False,Hip hop,True,Yes,98.0,2,1,3,2,1,3,3,2,0,1,0,2,3,3,3,1,2.0,2.0,2.0,5.0,Improve,I understand.,26-35,26-35
